2,1994-03-05 00:00:00,6,73,2-0,   
2,1993-12-18 00:00:00,6,74,2-0,   
2,1994-04-02 00:00:00,6,75,2-0,   
2,1994-02-19 00:00:00,6,77,1-0,   
2,1993-08-18 00:00:00,6,78,2-3,   
2,1993-08-21 00:00:00,6,80,1-0,   
2,1994-04-24 00:00:00,6,82,1-1,   
2,1993-10-18 00:00:00,6,84,0-0,   
2,1993-09-25 00:00:00,6,85,1-1,   
2,1993-11-20 00:00:00,6,86,2-0,   
2,1994-03-26 00:00:00,6,90,3-1,   
2,1993-10-30 00:00:00,6,91,1-0,   
2,1993-09-18 00:00:00,6,94,0-2,   
2,1994-02-05 00:00:00,6,96,3-0,   
2,1993-11-20 00:00:00,14,51,0-2,   
2,1994-01-22 00:00:00,14,52,1-1,   
2,1993-08-14 00:00:00,14,55,1-2,   
2,1994-05-04 00:00:00,14,64,1-2,   
2,1994-01-03 00:00:00,14,67,4-2,   
2,1993-12-11 00:00:00,14,70,1-1,   
2,1994-04-23 00:00:00,14,71,1-1,   
2,1993-09-25 00:00:00,14,73,1-0,   
2,1993-11-22 00:00:00,14,74,0-0,   
2,1993-09-11 00:00:00,14,75,1-0,   
2,1993-12-28 00:00:00,14,77,1-0,   
2,1993-10-16 00:00:00,14,78,1-2,   
2,1993-10-30 00:00:00,14,80,0-1,   
2,1993-08-25 00:00:00,14,82,2-0,   
2,1994-05-07 00:00:00,14,84,3-2,   
2,1993-08-28 00:00:00,14,85,1-1,   
